Frame,ID,Label,x1,y1,x2,y2
196,18,player,836,222,863,275
196,16,player,347,292,395,371
196,16,player,348,311,394,376
197,5,player,581,255,639,340
197,0,player,153,371,207,472
197,14,player,226,217,265,293
197,7,player,501,178,550,246
197,27,player,1035,271,1090,352
197,10,player,864,310,925,408
197,11,player,894,228,933,309
197,24,player,361,254,393,325
197,18,player,798,226,850,295
197,2,player,161,247,196,319
197,16,player,349,294,388,376
197,2,player,173,281,199,324
197,16,player,341,293,385,360
197,18,player,831,243,854,294
197,16,player,341,295,371,360
197,18,player,807,221,852,284
197,18,player,823,221,852,283
197,18,player,820,238,854,295
198,10,player,853,308,920,406
198,5,player,570,255,631,338
198,14,player,209,215,250,292
198,27,player,1022,271,1080,351
198,7,player,506,180,532,247
198,2,player,149,248,182,322
198,0,player,151,373,194,471
198,11,player,888,226,922,303
198,18,player,785,235,841,294
198,39,player,1265,407,1280,464
198,16,player,326,290,379,375
198,16,player,333,255,376,327
198,18,player,818,219,843,271
198,10,player,875,309,920,406
199,14,player,196,214,237,288
199,0,player,144,374,184,472
199,10,player,864,307,916,406
199,5,player,569,256,618,339
199,7,player,486,180,520,247
199,2,player,134,247,171,317
199,11,player,873,225,911,301
199,16,player,303,255,358,334
199,18,player,774,232,832,295
199,40,player,316,316,356,373
199,39,player,1252,400,1280,472
199,27,player,1020,293,1060,350
199,16,player,331,286,369,344
199,27,player,1031,270,1070,331
199,16,player,313,285,367,340
199,18,player,798,220,831,288
199,27,player,1021,270,1068,336
200,0,player,122,374,176,474
200,2,player,111,247,161,325
200,5,player,566,256,608,340
200,39,player,1239,396,1280,503
200,7,player,478,180,509,246
200,16,player,283,255,337,333
200,14,player,188,214,222,289
200,16,player,301,286,352,370
200,11,player,853,224,899,303
200,10,player,859,308,905,407
200,27,player,1011,289,1053,349
200,18,player,767,224,819,295
200,27,player,1029,269,1061,312
200,39,player,1261,396,1280,506
200,18,player,790,221,821,282
200,27,player,1014,269,1059,322
201,11,player,838,223,890,302
201,16,player,285,284,339,369
201,0,player,105,372,166,471
201,2,player,97,246,149,324
201,7,player,459,179,499,244
201,39,player,1227,392,1278,500
201,5,player,561,255,599,339
201,16,player,264,256,320,342
201,14,player,175,215,205,290
201,18,player,761,219,811,291
201,27,player,995,284,1042,348
201,27,player,1021,266,1052,319
201,10,player,843,310,887,407
201,10,player,853,309,888,401
202,39,player,1213,391,1280,498
202,11,player,827,222,881,301
202,16,player,271,282,327,368
202,7,player,444,177,488,241
202,0,player,89,370,155,472
202,18,player,758,219,800,295
202,5,player,543,254,592,339
202,2,player,90,245,138,323
202,14,player,160,215,192,291
202,27,player,981,279,1031,344
202,16,player,259,257,302,324
202,10,player,853,307,880,388
202,16,player,250,257,304,339
202,10,player,845,361,876,406
202,27,player,1018,290,1038,347
202,27,player,1010,264,1042,307
202,10,player,848,307,881,406
203,39,player,1199,390,1268,496
203,5,player,528,251,584,334
203,0,player,74,369,146,470
203,7,player,429,176,477,243
203,10,player,832,304,876,405
203,11,player,819,223,867,301
203,2,player,86,245,127,324
203,16,player,261,282,316,370
203,14,player,144,213,177,291
203,18,player,738,223,788,294
203,16,player,239,259,286,331
203,27,player,967,274,1033,344
203,27,player,999,262,1035,320
203,27,player,1007,277,1036,345
203,27,player,980,263,1035,332
204,39,player,1187,389,1251,492
204,0,player,68,370,135,470
204,10,player,816,302,871,401
204,16,player,251,282,300,369
204,5,player,514,250,576,331
204,2,player,58,246,107,326
204,14,player,124,210,163,289
204,16,player,221,259,270,338
204,11,player,817,223,852,301
204,18,player,723,222,774,295
204,7,player,428,176,467,244
204,27,player,989,262,1026,344
204,27,player,961,270,1026,344
204,18,player,750,218,782,294
205,0,player,54,372,119,473
205,39,player,1172,386,1239,486
205,10,player,801,300,864,400
205,18,player,706,219,769,295
205,14,player,106,209,147,286
205,2,player,49,248,95,325
205,5,player,509,250,568,329
205,7,player,424,176,452,244
205,16,player,244,285,287,370
205,11,player,809,221,841,301
205,16,player,199,259,254,337
205,20,player,954,283,1011,346
205,20,player,982,262,1014,302
206,39,player,1155,384,1223,481
206,0,player,50,374,109,475
206,16,player,181,259,238,336
206,14,player,85,208,132,286
206,7,player,402,178,437,245
206,10,player,790,300,861,401
206,2,player,39,248,80,325
206,18,player,695,218,763,292
206,41,player,234,284,270,371
206,11,player,791,220,828,299
206,5,player,505,250,555,331
206,20,player,970,288,995,346
206,19,player,967,262,1001,325
206,19,player,943,268,995,331
207,39,player,1136,379,1201,480
207,14,player,65,207,120,285
207,16,player,161,259,224,337
207,0,player,47,375,92,475
207,2,player,19,247,70,328
207,5,player,495,251,544,332
207,10,player,782,300,851,399
207,11,player,770,217,816,301
207,18,player,686,220,748,294
207,7,player,391,178,427,244
207,41,player,214,283,258,369
207,19,player,941,283,985,345
207,19,player,957,260,990,315
207,19,player,948,262,990,342
208,39,player,1116,374,1174,471
208,2,player,0,246,57,327
208,11,player,753,216,809,298
208,16,player,140,259,203,339
208,0,player,24,376,81,476
208,7,player,375,177,412,243
208,41,player,194,281,244,368
208,8,player,55,207,103,285
208,19,player,931,259,979,342
208,10,player,783,301,837,400
208,5,player,491,250,535,332
208,18,player,702,218,733,294
208,18,player,677,218,734,293
209,0,player,6,373,69,476
209,39,player,1097,370,1148,466
209,16,player,176,279,230,367
209,42,player,123,260,185,340
209,11,player,742,215,800,297
209,2,player,0,245,41,320
209,7,player,357,176,400,240
209,8,player,37,208,81,286
209,19,player,914,257,968,342
209,5,player,474,264,517,332
209,18,player,673,220,719,294
209,10,player,787,303,830,397
209,10,player,775,344,830,400
209,5,player,488,248,523,308
209,10,player,774,320,830,400
210,39,player,1078,367,1125,464
210,16,player,158,278,223,366
210,19,player,897,256,959,346
210,0,player,0,371,59,471
210,42,player,104,262,169,343
210,10,player,774,300,823,400
210,7,player,340,175,388,240
210,2,player,0,245,31,323
210,11,player,733,216,783,299
210,18,player,668,237,701,294
210,1,player,24,208,65,287
210,5,player,459,245,512,333
210,18,player,683,221,707,263
211,5,player,445,244,504,326
211,19,player,886,257,952,343
211,39,player,1059,365,1103,463
211,42,player,92,263,151,343
211,0,player,0,370,51,470
211,16,player,143,278,210,367
211,7,player,325,175,379,242
211,11,player,726,217,766,298
211,1,player,13,208,49,285
211,10,player,762,298,809,400
211,18,player,650,234,694,293
211,1,player,0,244,13,326
211,18,player,671,215,698,270
212,5,player,437,242,500,323
212,39,player,1040,363,1083,459
212,10,player,747,295,799,395
212,16,player,134,279,193,367
212,7,player,312,174,369,242
212,0,player,0,372,36,471
212,34,player,86,264,134,343
212,1,player,0,206,35,284
212,19,player,877,257,945,344
212,11,player,722,217,750,297
212,18,player,635,215,687,291
212,18,player,661,238,687,290
213,10,player,732,293,792,395
213,5,player,428,243,490,324
213,18,player,620,211,680,292
213,39,player,1018,358,1063,455
213,7,player,305,176,353,244
213,1,player,0,204,22,274
213,19,player,874,258,929,344
213,34,player,67,264,119,341
213,0,player,0,373,22,472
213,11,player,707,215,739,295
213,16,player,129,307,176,366
213,16,player,126,282,179,363
214,39,player,999,357,1044,451
214,34,player,44,263,104,345
214,18,player,609,211,676,290
214,10,player,723,292,792,393
214,7,player,299,176,338,244
214,11,player,691,214,730,296
214,5,player,426,243,476,326
214,19,player,888,258,915,344
214,16,player,122,281,167,352
214,0,player,0,374,13,450
214,16,player,128,312,166,367
214,19,player,875,259,914,344
215,2,player,27,263,89,346
215,39,player,980,356,1026,449
215,11,player,677,213,726,292
215,18,player,600,211,666,291
215,16,player,110,280,158,367
215,10,player,733,292,783,394
215,7,player,294,177,329,244
215,5,player,426,243,468,327
215,19,player,881,257,906,318
215,19,player,867,291,900,343
216,39,player,963,356,1011,448
216,2,player,12,263,76,346
216,16,player,93,278,146,368
216,11,player,668,212,717,289
216,7,player,280,175,317,243
216,19,player,857,284,895,342
216,19,player,871,256,899,318
216,10,player,718,292,769,394
216,18,player,594,216,652,291
216,5,player,419,246,460,327
216,10,player,714,347,770,394
217,16,player,79,276,134,366
217,39,player,946,356,1003,446
217,2,player,1,263,63,348
217,7,player,266,175,308,243
217,19,player,843,280,885,341
217,11,player,664,212,703,291
217,5,player,405,265,451,327
217,5,player,432,240,456,293
217,10,player,720,295,750,359
217,19,player,866,254,890,309
217,10,player,726,342,753,394
217,18,player,615,239,636,291
217,18,player,602,212,638,268
217,18,player,590,213,638,281
217,18,player,590,227,631,285
218,2,player,0,265,49,349
218,5,player,391,238,449,320
218,16,player,66,275,126,363
218,7,player,253,173,301,240
218,19,player,831,280,890,340
218,10,player,718,294,748,393
218,11,player,658,212,687,291
218,18,player,593,211,630,293
218,39,player,930,355,993,438
218,19,player,858,252,890,330
218,19,player,858,252,886,299
219,16,player,57,274,118,362
219,19,player,822,250,889,339
219,5,player,382,238,448,319
219,39,player,915,351,981,444
219,7,player,241,173,295,242
219,2,player,0,266,39,349
219,18,player,583,210,624,291
219,11,player,650,211,676,290
219,10,player,704,293,744,393
219,39,player,916,351,956,446
220,39,player,899,347,969,443
220,16,player,51,276,105,363
220,19,player,815,251,884,339
220,2,player,0,266,26,337
220,10,player,688,289,739,391
220,18,player,570,209,617,292
220,7,player,234,173,287,245
220,11,player,640,210,668,283
220,39,player,899,347,941,446
220,5,player,397,254,446,316
220,5,player,404,239,448,317
220,5,player,408,238,441,293
221,19,player,810,253,872,342
221,39,player,888,343,953,441
221,18,player,557,208,611,291
221,16,player,49,277,92,364
221,11,player,624,207,663,288
221,10,player,676,288,738,386
221,7,player,245,174,272,244
221,5,player,397,240,439,320
221,2,player,0,263,15,333
222,39,player,875,341,938,436
222,18,player,547,208,612,289
222,19,player,808,253,864,343
222,10,player,669,287,733,384
222,11,player,613,206,658,284
222,7,player,227,175,267,243
222,5,player,389,238,427,321
222,9,player,47,278,82,364
223,39,player,859,339,922,433
223,19,player,811,252,859,344
223,9,player,36,276,76,365
223,10,player,667,287,721,385
223,11,player,606,206,647,283
223,18,player,541,209,605,290
223,7,player,224,174,254,243
223,5,player,379,239,426,321
224,39,player,844,338,904,434
224,5,player,373,238,416,321
224,2,player,20,274,69,365
224,19,player,810,251,848,344
224,7,player,210,173,251,241
224,18,player,540,210,592,292
224,11,player,599,205,632,282
224,10,player,669,289,717,386
224,43,player,1255,144,1280,223
224,10,player,668,320,714,386
225,39,player,831,338,889,436
225,2,player,6,272,60,364
225,7,player,197,172,243,242
225,19,player,800,251,840,345
225,5,player,363,235,414,323
225,11,player,590,205,617,282
225,10,player,667,288,714,387
225,43,player,1238,145,1280,218
225,11,player,542,234,581,292
225,11,player,558,211,582,272
226,2,player,0,272,59,361
226,19,player,792,251,834,343
226,7,player,186,172,238,243
226,5,player,354,233,410,318
226,39,player,819,338,878,433
226,43,player,1226,146,1278,218
226,11,player,579,203,608,284
226,10,player,658,287,702,388
226,11,player,545,212,575,293
227,5,player,348,233,409,318
227,19,player,788,252,832,341
227,39,player,811,338,862,432
227,7,player,177,173,236,244
227,10,player,651,284,697,386
227,2,player,0,272,49,349
227,43,player,1216,147,1266,218
227,11,player,569,202,599,282
227,11,player,531,212,573,294
228,10,player,642,284,695,381
228,5,player,348,234,410,318
228,39,player,804,339,848,428
228,19,player,786,256,827,343
228,7,player,183,174,226,246
228,11,player,519,211,569,294
228,11,player,562,201,594,278
228,2,player,0,284,39,346
229,39,player,790,340,836,427
229,10,player,638,284,691,380
229,5,player,346,235,404,321
229,19,player,783,257,820,346
229,2,player,0,276,32,364
229,11,player,511,212,567,290
229,7,player,175,176,212,247
229,11,player,554,200,586,279
229,43,player,1201,146,1240,220
230,10,player,639,286,680,382
230,39,player,776,341,827,430
230,2,player,0,277,27,368
230,5,player,349,237,397,323
230,19,player,777,261,813,350
230,10,player,639,324,680,382
230,7,player,173,178,207,247
230,11,player,545,201,575,287
230,43,player,1195,147,1229,221
230,11,player,503,215,564,291
230,11,player,515,214,557,292
231,39,player,763,339,822,429
231,7,player,168,178,202,249
231,19,player,774,266,810,349
231,5,player,355,239,392,326
231,10,player,643,287,670,369
231,2,player,0,277,18,354
231,11,player,540,203,563,267
231,10,player,650,334,672,384
231,11,player,502,216,558,293
231,43,player,1191,146,1221,222
231,11,player,519,215,553,292
231,11,player,526,214,552,284
231,11,player,539,219,562,293
232,7,player,158,177,200,250
232,39,player,753,338,820,430
232,10,player,640,287,670,384
232,19,player,771,268,804,351
232,5,player,351,250,392,325
232,2,player,0,277,14,343
232,11,player,531,239,554,296
232,11,player,533,203,556,269
232,43,player,1183,144,1209,222
232,19,player,794,307,810,351
232,11,player,504,214,545,280
232,5,player,363,238,392,306
233,5,player,342,238,393,326
233,7,player,149,178,197,250
233,39,player,753,337,813,426
233,19,player,760,269,806,352
233,10,player,635,286,668,382
233,11,player,522,201,551,274
233,11,player,517,244,544,297
233,2,player,0,275,10,345
233,43,player,1175,144,1201,223
233,11,player,518,199,547,280
234,5,player,335,238,393,321
234,7,player,143,179,197,251
234,10,player,623,283,671,385
234,19,player,753,269,803,352
234,39,player,752,336,807,427
234,11,player,510,238,539,297
234,11,player,519,200,545,270
234,43,player,1166,145,1196,224
235,7,player,138,180,194,253
235,5,player,330,239,401,323
235,10,player,617,283,672,377
235,39,player,751,334,800,428
235,19,player,748,269,806,353
235,11,player,511,199,537,260
235,11,player,500,239,536,297
235,43,player,1158,147,1188,225
236,10,player,614,282,667,378
236,43,player,1152,149,1186,227
236,19,player,747,270,804,354
236,39,player,748,334,795,429
236,5,player,346,240,399,324
236,7,player,142,182,185,256
236,11,player,492,239,522,298
236,11,player,499,230,541,298
236,11,player,493,215,521,297
236,11,player,500,199,538,296
236,11,player,503,199,534,272
237,39,player,742,327,792,430
237,43,player,1145,153,1183,228
237,19,player,757,270,808,342
237,7,player,145,185,180,257
237,10,player,617,284,659,377
237,11,player,485,215,544,296
237,11,player,495,201,518,271
237,5,player,362,248,393,328
237,11,player,501,211,544,296
237,11,player,485,240,515,295
237,5,player,362,241,391,303
238,39,player,738,332,788,426
238,43,player,1140,156,1181,229
238,5,player,344,243,393,329
238,7,player,148,186,178,257
238,10,player,618,284,659,382
238,19,player,754,271,802,341
238,11,player,502,215,540,295
238,11,player,490,205,512,271
238,11,player,481,251,507,289
239,39,player,738,334,785,424
239,10,player,614,284,656,384
239,19,player,752,272,794,336
239,7,player,137,186,177,256
239,5,player,353,244,393,331
239,11,player,480,204,508,282
239,11,player,500,218,531,293
239,11,player,514,263,532,299
239,11,player,504,258,532,299
239,11,player,508,267,532,298
239,43,player,1137,158,1179,231
240,10,player,610,282,649,384
240,19,player,751,272,787,352
240,39,player,736,333,778,426
240,7,player,130,185,175,257
240,5,player,347,243,394,332
240,44,player,472,204,503,281
240,11,player,499,220,526,275
240,11,player,501,246,526,300
240,43,player,1128,163,1176,233
241,10,player,607,281,648,383
241,7,player,123,185,177,256
241,19,player,748,274,785,352
241,5,player,342,243,397,331
241,39,player,732,334,771,426
241,11,player,464,204,499,277
241,11,player,495,221,525,302
241,43,player,1119,164,1171,235
242,10,player,604,281,648,375
242,7,player,118,186,179,258
242,5,player,337,244,402,328
242,19,player,746,276,783,353
242,39,player,728,333,766,425
242,11,player,487,220,523,301
242,11,player,460,204,495,275
243,5,player,341,244,407,329
243,19,player,744,279,778,357
243,39,player,724,331,763,423
243,10,player,603,282,642,376
243,7,player,119,188,175,261
243,11,player,481,220,521,302
243,11,player,460,205,488,275
244,11,player,476,219,523,302
244,5,player,349,246,403,334
244,39,player,718,327,767,427
244,7,player,121,190,166,264
244,19,player,743,282,774,359
244,10,player,606,283,635,380
244,11,player,455,204,483,277
244,45,player,886,112,900,131
244,43,player,1093,168,1145,239
245,11,player,475,220,528,300
245,11,player,446,204,480,278
245,32,player,714,328,761,420
245,7,player,128,193,163,266
245,10,player,607,284,634,381
245,19,player,742,284,774,359
245,5,player,357,250,399,337
245,45,player,877,114,891,132
246,11,player,437,203,477,282
246,7,player,129,193,162,267
246,32,player,713,328,754,417
246,44,player,487,222,523,303
246,10,player,604,282,632,367
246,19,player,738,285,773,353
246,5,player,368,256,400,337
246,45,player,869,116,881,133
246,10,player,605,290,628,381
247,7,player,122,194,162,270
247,10,player,598,279,631,379
247,11,player,431,203,478,286
247,32,player,710,328,752,419
247,5,player,362,276,405,339
247,19,player,733,285,773,357
247,44,player,488,222,516,303
247,5,player,381,251,405,300
248,7,player,116,193,163,267
248,10,player,592,278,633,378
248,32,player,704,329,748,423
248,11,player,427,204,475,280
248,5,player,357,251,411,339
248,44,player,481,245,512,305
248,11,player,487,222,514,272
248,19,player,734,284,774,352
248,11,player,484,223,513,284
249,7,player,112,194,166,268
249,10,player,585,277,634,369
249,32,player,698,326,747,425
249,11,player,428,205,472,281
249,44,player,482,244,514,306
249,19,player,735,284,778,360
249,5,player,399,297,417,335
249,5,player,382,251,411,302
249,44,player,488,222,516,274
249,5,player,354,254,415,330
249,5,player,353,278,416,334
250,32,player,694,324,747,426
250,10,player,586,278,630,371
250,7,player,127,195,167,270
250,5,player,381,252,416,312
250,11,player,430,207,464,283
250,19,player,728,283,778,357
250,44,player,477,247,512,306
250,44,player,485,222,516,283
250,5,player,400,296,428,336
250,7,player,111,197,166,268
251,32,player,693,326,747,420
251,11,player,471,221,516,308
251,10,player,588,279,624,375
251,19,player,729,284,776,361
251,7,player,118,198,162,272
251,15,player,436,207,458,282
251,5,player,384,255,427,334
251,43,player,1069,167,1102,249
251,5,player,385,254,420,318
252,32,player,694,326,746,420
252,11,player,466,222,523,304
252,19,player,728,284,773,367
252,15,player,434,206,459,286
252,7,player,128,200,159,275
252,10,player,590,281,623,363
252,5,player,392,256,426,342
252,43,player,1065,170,1101,251
252,10,player,593,294,623,378
253,32,player,695,326,742,422
253,19,player,727,285,773,363
253,43,player,1060,173,1100,253
253,10,player,590,282,624,379
253,11,player,464,224,523,304
253,7,player,131,201,161,276
253,11,player,432,240,457,287
253,11,player,431,205,457,261
253,5,player,400,280,424,343
253,5,player,400,257,425,320
254,19,player,727,287,773,364
254,10,player,586,282,630,380
254,32,player,697,325,739,424
254,7,player,125,201,166,275
254,5,player,395,259,431,344
254,43,player,1056,178,1098,255
254,11,player,427,204,458,290
254,44,player,495,237,519,305
254,44,player,484,225,516,292
254,15,player,469,226,514,293
255,10,player,585,282,629,381
255,7,player,120,202,168,278
255,32,player,696,323,740,423
255,19,player,726,288,773,367
255,5,player,391,259,435,347
255,11,player,425,205,456,278
255,43,player,1052,181,1096,257
255,15,player,495,263,513,307
255,15,player,490,226,517,297
255,46,player,799,126,813,147
256,10,player,582,281,627,369
256,32,player,695,322,739,421
256,5,player,390,254,445,347
256,7,player,119,202,174,275
256,19,player,725,290,773,369
256,11,player,424,205,453,277
256,43,player,1047,185,1092,260
256,15,player,488,251,513,308
256,15,player,491,227,516,283
256,19,player,737,297,771,369
256,46,player,790,123,806,153
257,19,player,726,292,774,371
257,32,player,693,321,737,418
257,7,player,142,203,179,278
257,15,player,484,226,518,309
257,11,player,424,207,447,275
257,10,player,596,283,625,344
257,10,player,591,322,619,371
257,5,player,417,257,448,327
257,5,player,431,299,450,342
257,37,player,1047,191,1086,261
257,5,player,392,260,448,335
257,37,player,1044,187,1077,248
258,32,player,690,321,733,417
258,10,player,585,284,625,375
258,7,player,142,206,177,282
258,5,player,421,255,463,346
258,15,player,482,224,518,308
258,11,player,422,207,440,269
258,19,player,726,294,774,353
258,5,player,393,256,465,345
258,37,player,1042,189,1080,264
258,46,player,779,128,792,149
259,10,player,578,286,630,376
259,32,player,685,322,735,421
259,11,player,420,207,440,286
259,7,player,135,208,173,284
259,5,player,428,260,471,347
259,15,player,478,232,517,311
259,19,player,727,294,773,353
259,15,player,487,223,519,300
259,37,player,1037,192,1075,264
259,19,player,732,312,774,373
260,10,player,570,285,635,376
260,15,player,477,223,525,306
260,33,player,1034,193,1069,266
260,32,player,680,323,735,421
260,11,player,416,207,441,291
260,7,player,144,209,177,285
260,19,player,727,294,772,369
260,5,player,435,261,468,351
260,33,player,1067,175,1082,213
260,19,player,731,307,775,373
260,33,player,1076,155,1092,190
261,15,player,478,224,527,307
261,7,player,141,210,178,287
261,11,player,409,207,440,290
261,10,player,571,284,636,374
261,5,player,444,263,470,353
261,37,player,1029,195,1064,267
261,32,player,679,324,735,419
261,19,player,727,295,774,358
261,19,player,730,310,773,373
262,11,player,403,208,440,291
262,10,player,574,285,634,366
262,5,player,441,264,472,354
262,32,player,666,330,740,418
262,37,player,1024,196,1059,269
262,15,player,485,226,525,311
262,7,player,138,210,182,286
262,19,player,726,296,774,366
263,11,player,401,209,438,290
263,15,player,482,228,526,312
263,5,player,438,263,483,357
263,7,player,135,210,188,286
263,19,player,726,296,774,368
263,32,player,664,333,742,421
263,10,player,583,288,637,369
263,37,player,1018,199,1054,270
263,10,player,601,287,638,360
264,5,player,437,264,492,353
264,11,player,399,211,434,292
264,19,player,726,297,774,373
264,10,player,592,288,640,369
264,37,player,1012,201,1049,272
264,32,player,662,335,739,423
264,15,player,497,229,527,314
264,7,player,139,211,196,286
264,7,player,159,211,195,287
265,19,player,726,299,775,374
265,5,player,438,264,502,345
265,32,player,661,337,733,423
265,11,player,400,212,428,294
265,10,player,591,293,645,372
265,15,player,500,229,530,303
265,37,player,1005,201,1044,274
265,7,player,165,213,194,289
265,15,player,493,229,529,315
266,32,player,668,337,724,424
266,19,player,725,301,776,379
266,10,player,589,291,646,376
266,7,player,169,216,194,291
266,11,player,402,212,425,296
266,15,player,502,229,533,305
266,5,player,468,267,503,328
266,37,player,998,202,1038,276
266,46,player,731,141,744,159
266,33,player,1037,171,1057,216
266,33,player,1034,172,1052,222
266,10,player,620,287,649,330
267,32,player,670,337,719,423
267,10,player,589,288,653,370
267,37,player,992,204,1033,278
267,11,player,399,212,424,298
267,7,player,166,218,194,294
267,5,player,459,269,519,360
267,15,player,502,231,537,315
267,19,player,724,304,776,372
267,19,player,734,313,777,380
267,19,player,746,318,777,380
267,46,player,726,142,739,163
268,32,player,672,336,719,423
268,19,player,723,307,781,381
268,15,player,505,233,540,315
268,11,player,396,214,423,298
268,10,player,597,291,656,366
268,5,player,482,270,516,360
268,37,player,987,206,1029,280
268,7,player,167,230,197,296
268,7,player,171,218,199,283
268,10,player,617,287,657,364
268,46,player,719,142,733,163
269,32,player,667,336,715,421
269,11,player,393,214,422,297
269,5,player,509,235,546,314
269,7,player,175,217,206,278
269,19,player,727,311,790,383
269,37,player,982,208,1024,281
269,46,player,715,143,728,163
269,10,player,612,308,657,369
269,5,player,483,271,517,362
269,10,player,641,286,661,333
269,19,player,723,311,770,379
269,5,player,492,289,516,361
269,10,player,605,291,660,370
270,32,player,663,336,711,421
270,19,player,724,315,794,385
270,11,player,392,214,420,297
270,37,player,978,209,1018,282
270,15,player,514,237,547,318
270,5,player,487,271,523,360
270,7,player,181,217,212,289
270,10,player,639,287,666,357
270,46,player,711,144,723,164
270,10,player,625,333,651,372
270,5,player,489,309,523,360
271,32,player,657,335,707,420
271,19,player,726,318,794,385
271,37,player,975,210,1013,284
271,7,player,187,218,220,294
271,5,player,494,272,535,360
271,10,player,626,286,673,373
271,11,player,394,214,417,297
271,5,player,518,239,546,315
272,32,player,652,332,705,418
272,19,player,722,322,792,384
272,7,player,192,219,230,295
272,5,player,507,279,547,359
272,11,player,396,214,420,298
272,15,player,524,238,548,296
272,37,player,970,212,1009,285
272,10,player,625,304,672,373
272,5,player,505,274,542,343
272,10,player,630,284,681,372
272,10,player,652,284,682,338
272,46,player,703,145,716,166
273,5,player,516,275,568,359
273,5,player,528,238,555,301
273,19,player,720,325,789,384
273,32,player,647,325,696,415
273,7,player,198,220,231,297
273,11,player,395,214,423,300
273,37,player,966,214,1006,286
273,10,player,659,283,696,356
273,10,player,646,283,696,369
273,19,player,720,325,766,385
273,10,player,627,325,669,370
273,10,player,626,300,692,372
273,46,player,699,146,712,167
274,47,player,526,279,581,361
274,37,player,960,216,1002,287
274,7,player,207,222,231,300
274,11,player,393,214,427,300
274,10,player,644,327,690,414
274,19,player,720,325,787,384
274,5,player,535,239,558,303
274,10,player,665,282,704,365
275,11,player,390,214,430,299
275,37,player,953,217,1001,287
275,32,player,640,327,683,415
275,7,player,212,222,234,301
275,5,player,539,239,562,302
275,19,player,719,323,785,383
275,47,player,531,286,589,366
275,10,player,668,283,710,359
275,0,player,0,330,12,399
275,47,player,530,284,571,362
275,19,player,718,323,762,382
276,32,player,635,325,679,414
276,37,player,948,217,1000,288
276,11,player,389,215,436,298
276,10,player,679,283,715,355
276,7,player,213,221,242,302
276,19,player,716,320,783,384
276,5,player,544,242,568,306
276,47,player,539,291,588,367
276,0,player,0,304,22,396
277,37,player,945,218,999,289
277,32,player,632,322,673,413
277,11,player,388,216,442,296
277,7,player,215,221,253,299
277,19,player,722,316,781,385
277,0,player,0,305,33,397
277,10,player,688,284,725,358
277,5,player,549,291,582,341
277,5,player,549,244,577,308
277,47,player,569,333,604,369
278,37,player,945,218,1000,291
278,32,player,627,321,670,406
278,0,player,0,306,37,402
278,11,player,391,218,439,295
278,7,player,219,221,264,298
278,19,player,717,311,781,386
278,47,player,557,292,615,368
278,5,player,554,245,585,309
278,10,player,692,283,738,366
278,47,player,556,293,591,362
279,37,player,947,219,1000,292
279,11,player,398,220,446,299
279,32,player,623,320,671,409
279,7,player,226,222,278,297
279,0,player,2,309,36,405
279,10,player,711,309,780,387
279,5,player,560,248,594,308
279,47,player,566,291,617,368
279,10,player,721,284,749,328
279,5,player,564,291,599,358
280,11,player,405,223,445,300
280,32,player,621,321,671,409
280,7,player,231,223,293,300
280,0,player,4,308,45,405
280,37,player,946,218,1000,293
280,10,player,730,284,760,345
280,5,player,566,252,609,321
280,10,player,696,304,757,389
280,5,player,573,293,623,367
280,10,player,710,303,774,388
280,10,player,727,296,774,388
281,32,player,614,320,674,410
281,0,player,15,308,58,407
281,7,player,245,225,299,304
281,11,player,412,225,445,301
281,37,player,948,217,1000,295
281,10,player,738,283,776,354
281,10,player,737,283,776,382
281,10,player,695,305,766,386
281,5,player,573,255,604,309
281,3,player,0,420,11,493
281,5,player,574,255,618,313
281,5,player,581,299,626,366
281,5,player,577,276,622,326
281,46,player,690,153,702,173
282,0,player,17,305,65,406
282,32,player,613,321,666,406
282,10,player,748,281,799,362
282,7,player,271,227,297,303
282,10,player,721,324,756,384
282,11,player,415,224,442,302
282,3,player,0,393,17,483
282,37,player,949,221,1000,296
282,5,player,579,258,618,312
282,5,player,579,258,621,337
282,10,player,689,304,744,350
282,10,player,689,304,752,364
282,46,player,690,154,703,174
282,5,player,588,299,620,346
283,0,player,21,305,72,404
283,19,player,756,284,814,371
283,5,player,609,320,655,404
283,7,player,276,228,302,304
283,3,player,0,386,22,482
283,11,player,416,224,443,288
283,47,player,584,260,622,315
283,10,player,682,304,753,388
283,11,player,419,243,446,303
283,37,player,950,223,999,296
283,10,player,702,309,753,386
283,36,player,588,267,628,343
283,5,player,595,299,623,342
283,5,player,584,260,632,334
283,46,player,691,155,703,174
284,0,player,27,305,86,400
284,3,player,0,384,29,484
284,19,player,768,286,823,374
284,7,player,282,228,313,302
284,11,player,418,224,452,304
284,10,player,678,304,750,389
284,32,player,607,317,657,405
284,5,player,588,262,634,310
284,10,player,703,307,750,388
284,37,player,951,220,996,297
284,46,player,691,155,703,175
285,0,player,35,305,100,401
285,3,player,0,383,38,492
285,7,player,288,229,323,306
285,19,player,783,286,823,375
285,10,player,678,304,748,390
285,11,player,420,224,454,304
285,5,player,591,264,629,327
285,32,player,596,314,640,408
285,37,player,952,224,993,298
285,46,player,692,156,703,177
285,32,player,622,310,668,373
285,32,player,603,308,669,374
286,3,player,0,384,55,495
286,0,player,46,308,105,403
286,10,player,679,304,742,392
286,7,player,292,230,341,309
286,19,player,794,285,830,376
286,11,player,419,224,454,304
286,32,player,591,316,638,408
